warehouse_id,month,category,stock_units,reorder_point,stockout_flag
WH-04,2023-10-01,Perishables,3875,1099,False
WH-05,2023-10-01,Electronics,892,211,False
WH-05,2023-10-01,Apparel,935,293,False
WH-05,2023-10-01,Home Goods,2788,768,False
WH-05,2023-10-01,Industrial Parts,784,296,False
WH-05,2023-10-01,Perishables,3455,953,False
WH-06,2023-10-01,Electronics,2682,761,False
WH-06,2023-10-01,Apparel,688,187,False
WH-06,2023-10-01,Home Goods,3770,1130,False
WH-06,2023-10-01,Industrial Parts,3785,1052,False
WH-06,2023-10-01,Perishables,1750,536,False
WH-07,2023-10-01,Electronics,1188,333,False
WH-07,2023-10-01,Apparel,1186,334,False
WH-07,2023-10-01,Home Goods,850,265,False
WH-07,2023-10-01,Industrial Parts,2773,805,False
WH-07,2023-10-01,Perishables,2762,829,False
WH-08,2023-10-01,Electronics,2042,574,False
WH-08,2023-10-01,Apparel,4697,1226,False
WH-08,2023-10-01,Home Goods,2338,701,False
WH-08,2023-10-01,Industrial Parts,3134,852,False
WH-08,2023-10-01,Perishables,4669,1231,False
WH-09,2023-10-01,Electronics,1077,300,False
WH-09,2023-10-01,Apparel,2460,660,False
WH-09,2023-10-01,Home Goods,3338,874,False
WH-09,2023-10-01,Industrial Parts,1787,499,False
WH-09,2023-10-01,Perishables,2274,592,False
WH-10,2023-10-01,Electronics,3890,1021,False
WH-10,2023-10-01,Apparel,471,170,False
WH-10,2023-10-01,Home Goods,2495,744,False
WH-10,2023-10-01,Industrial Parts,4329,1195,False
WH-10,2023-10-01,Perishables,417,134,False
WH-11,2023-10-01,Electronics,1980,579,False
WH-11,2023-10-01,Apparel,1309,339,False
WH-11,2023-10-01,Home Goods,3648,1096,False
WH-11,2023-10-01,Industrial Parts,3947,1035,False
WH-11,2023-10-01,Perishables,3664,1066,False
WH-12,2023-10-01,Electronics,2436,702,False
WH-12,2023-10-01,Apparel,3536,910,False
WH-12,2023-10-01,Home Goods,2521,770,False
WH-12,2023-10-01,Industrial Parts,4456,1244,False
WH-12,2023-10-01,Perishables,2865,851,False
WH-01,2023-11-01,Electronics,2371,838,False
WH-01,2023-11-01,Apparel,1216,343,False
WH-01,2023-11-01,Home Goods,1635,495,False
WH-01,2023-11-01,Industrial Parts,437,196,False
WH-01,2023-11-01,Perishables,1589,592,False
WH-02,2023-11-01,Electronics,853,350,False
WH-02,2023-11-01,Apparel,2608,918,False
WH-02,2023-11-01,Home Goods,1958,646,False
WH-02,2023-11-01,Industrial Parts,2225,739,False
WH-02,2023-11-01,Perishables,525,150,False
WH-03,2023-11-01,Electronics,2051,644,False
WH-03,2023-11-01,Apparel,2851,894,False
WH-03,2023-11-01,Home Goods,1442,541,False
WH-03,2023-11-01,Industrial Parts,1495,531,False
WH-03,2023-11-01,Perishables,1802,593,False
WH-04,2023-11-01,Electronics,2205,806,False
WH-04,2023-11-01,Apparel,2255,729,False
WH-04,2023-11-01,Home Goods,1671,577,False
WH-04,2023-11-01,Industrial Parts,1177,470,False
WH-04,2023-11-01,Perishables,2128,784,False
WH-05,2023-11-01,Electronics,1192,420,False
WH-05,2023-11-01,Apparel,2155,738,False
WH-05,2023-11-01,Home Goods,2895,1038,False
WH-05,2023-11-01,Industrial Parts,3351,1107,False
WH-05,2023-11-01,Perishables,1348,463,False
WH-06,2023-11-01,Electronics,1779,597,False
WH-06,2023-11-01,Apparel,2518,803,False
WH-06,2023-11-01,Home Goods,3635,1182,False
WH-06,2023-11-01,Industrial Parts,1807,530,False
WH-06,2023-11-01,Perishables,2760,861,False
WH-07,2023-11-01,Electronics,3260,1151,False
WH-07,2023-11-01,Apparel,1925,640,False
WH-07,2023-11-01,Home Goods,2835,997,False
WH-07,2023-11-01,Industrial Parts,3151,1146,False
WH-07,2023-11-01,Perishables,934,273,False
WH-08,2023-11-01,Electronics,982,267,False
WH-08,2023-11-01,Apparel,2567,890,False
WH-08,2023-11-01,Home Goods,2226,762,False
WH-08,2023-11-01,Industrial Parts,1458,513,False
WH-08,2023-11-01,Perishables,337,131,False
WH-09,2023-11-01,Electronics,3147,1081,False
WH-09,2023-11-01,Apparel,939,235,False
WH-09,2023-11-01,Home Goods,2854,1020,False
WH-09,2023-11-01,Industrial Parts,2256,757,False
WH-09,2023-11-01,Perishables,2016,671,False
WH-10,2023-11-01,Electronics,2118,652,False
WH-10,2023-11-01,Apparel,1862,620,False
WH-10,2023-11-01,Home Goods,1535,503,False
WH-10,2023-11-01,Industrial Parts,2600,883,False
WH-10,2023-11-01,Perishables,2483,773,False
WH-11,2023-11-01,Electronics,3463,1161,False
WH-11,2023-11-01,Apparel,1194,382,False
WH-11,2023-11-01,Home Goods,1166,357,False
WH-11,2023-11-01,Industrial Parts,2384,797,False
WH-11,2023-11-01,Perishables,1282,414,False
WH-12,2023-11-01,Electronics,3515,1180,False
WH-12,2023-11-01,Apparel,2474,846,False
WH-12,2023-11-01,Home Goods,3015,998,False
WH-12,2023-11-01,Industrial Parts,3822,1240,False
WH-12,2023-11-01,Perishables,3533,1202,False
WH-01,2023-12-01,Electronics,3461,1227,False
WH-01,2023-12-01,Apparel,1912,683,False
WH-01,2023-12-01,Home Goods,1311,507,False
WH-01,2023-12-01,Industrial Parts,1799,594,False
WH-01,2023-12-01,Perishables,890,330,False
WH-02,2023-12-01,Electronics,3171,1224,False
WH-02,2023-12-01,Apparel,519,188,False
WH-02,2023-12-01,Home Goods,1297,498,False
WH-02,2023-12-01,Industrial Parts,3121,1154,False
WH-02,2023-12-01,Perishables,2547,889,False
WH-03,2023-12-01,Electronics,2132,627,False
WH-03,2023-12-01,Apparel,2834,1022,False
WH-03,2023-12-01,Home Goods,3419,1219,False
WH-03,2023-12-01,Industrial Parts,692,328,False
WH-03,2023-12-01,Perishables,2335,781,False
WH-04,2023-12-01,Electronics,3401,1121,False
WH-04,2023-12-01,Apparel,1065,382,False
WH-04,2023-12-01,Home Goods,1347,488,False
WH-04,2023-12-01,Industrial Parts,3161,1073,False
WH-04,2023-12-01,Perishables,3086,1082,False
WH-05,2023-12-01,Electronics,2371,813,False
WH-05,2023-12-01,Apparel,2069,717,False
WH-05,2023-12-01,Home Goods,3425,1202,False
WH-05,2023-12-01,Industrial Parts,2311,877,False
WH-05,2023-12-01,Perishables,1064,485,False
WH-06,2023-12-01,Electronics,2150,789,False
WH-06,2023-12-01,Apparel,1145,413,False
WH-06,2023-12-01,Home Goods,1639,538,False
WH-06,2023-12-01,Industrial Parts,2423,850,False
WH-06,2023-12-01,Perishables,1862,646,False
WH-07,2023-12-01,Electronics,284,156,False
WH-07,2023-12-01,Apparel,3016,1085,False
WH-07,2023-12-01,Home Goods,816,338,False
WH-07,2023-12-01,Industrial Parts,272,130,False
WH-07,2023-12-01,Perishables,266,133,False
WH-08,2023-12-01,Electronics,2724,1047,False
WH-08,2023-12-01,Apparel,1757,584,False
WH-08,2023-12-01,Home Goods,303,127,False
WH-08,2023-12-01,Industrial Parts,515,194,False
WH-08,2023-12-01,Perishables,1152,442,False
WH-09,2023-12-01,Electronics,2362,844,False
WH-09,2023-12-01,Apparel,1530,471,False
WH-09,2023-12-01,Home Goods,3234,1147,False
WH-09,2023-12-01,Industrial Parts,3109,1190,False
WH-09,2023-12-01,Perishables,3562,1248,False
WH-10,2023-12-01,Electronics,1877,624,False
WH-10,2023-12-01,Apparel,740,254,False
WH-10,2023-12-01,Home Goods,865,296,False
WH-10,2023-12-01,Industrial Parts,1809,589,False
WH-10,2023-12-01,Perishables,1565,598,False
WH-11,2023-12-01,Electronics,1201,505,False
WH-11,2023-12-01,Apparel,3281,1083,False
WH-11,2023-12-01,Home Goods,1225,410,False
WH-11,2023-12-01,Industrial Parts,458,152,False
WH-11,2023-12-01,Perishables,1772,696,False
WH-12,2023-12-01,Electronics,2926,1096,False
WH-12,2023-12-01,Apparel,2410,940,False
WH-12,2023-12-01,Home Goods,432,227,False
WH-12,2023-12-01,Industrial Parts,526,232,False
WH-12,2023-12-01,Perishables,2210,780,False
WH-01,2024-01-01,Electronics,989,250,False
WH-01,2024-01-01,Apparel,1131,224,False
WH-01,2024-01-01,Home Goods,2124,473,False
WH-01,2024-01-01,Industrial Parts,983,260,False
WH-01,2024-01-01,Perishables,4132,890,False
WH-02,2024-01-01,Electronics,3840,791,False
WH-02,2024-01-01,Apparel,1714,334,False
WH-02,2024-01-01,Home Goods,2882,633,False
WH-02,2024-01-01,Industrial Parts,1507,277,False
WH-02,2024-01-01,Perishables,858,189,False
WH-03,2024-01-01,Electronics,3163,688,False
WH-03,2024-01-01,Apparel,3676,784,False
WH-03,2024-01-01,Home Goods,3901,776,False
WH-03,2024-01-01,Industrial Parts,776,135,False
WH-03,2024-01-01,Perishables,1359,296,False
WH-04,2024-01-01,Electronics,3700,801,False
WH-04,2024-01-01,Apparel,774,172,False
WH-04,2024-01-01,Home Goods,1090,316,False
WH-04,2024-01-01,Industrial Parts,6028,1246,False
WH-04,2024-01-01,Perishables,1779,352,False
WH-05,2024-01-01,Electronics,4748,1028,False
WH-05,2024-01-01,Apparel,3685,777,False
WH-05,2024-01-01,Home Goods,3861,815,False
WH-05,2024-01-01,Industrial Parts,2601,571,False
WH-05,2024-01-01,Perishables,5268,1049,False
WH-06,2024-01-01,Electronics,2291,484,False
WH-06,2024-01-01,Apparel,2593,522,False
WH-06,2024-01-01,Home Goods,1343,284,False
WH-06,2024-01-01,Industrial Parts,2079,413,False
WH-06,2024-01-01,Perishables,2491,473,False
WH-07,2024-01-01,Electronics,1843,364,False
WH-07,2024-01-01,Apparel,2678,599,False
WH-07,2024-01-01,Home Goods,2716,636,False
WH-07,2024-01-01,Industrial Parts,699,164,False
WH-07,2024-01-01,Perishables,4331,928,False
WH-08,2024-01-01,Electronics,1896,373,False
WH-08,2024-01-01,Apparel,772,169,False
WH-08,2024-01-01,Home Goods,904,192,False
WH-08,2024-01-01,Industrial Parts,1890,381,False
WH-08,2024-01-01,Perishables,2268,482,False
WH-09,2024-01-01,Electronics,4659,929,False
WH-09,2024-01-01,Apparel,4220,858,False
WH-09,2024-01-01,Home Goods,1061,268,False
WH-09,2024-01-01,Industrial Parts,4681,1007,False
WH-09,2024-01-01,Perishables,1477,370,False
WH-10,2024-01-01,Electronics,1989,436,False
WH-10,2024-01-01,Apparel,5947,1246,False
WH-10,2024-01-01,Home Goods,2924,622,False
WH-10,2024-01-01,Industrial Parts,2300,548,False
WH-10,2024-01-01,Perishables,2946,583,False
WH-11,2024-01-01,Electronics,3969,820,False
WH-11,2024-01-01,Apparel,3034,646,False
WH-11,2024-01-01,Home Goods,3410,692,False
WH-11,2024-01-01,Industrial Parts,4527,967,False
WH-11,2024-01-01,Perishables,5225,1079,False
WH-12,2024-01-01,Electronics,2482,536,False
WH-12,2024-01-01,Apparel,5732,1244,False
WH-12,2024-01-01,Home Goods,908,167,False
WH-12,2024-01-01,Industrial Parts,2121,358,False
WH-12,2024-01-01,Perishables,2223,520,False
WH-01,2024-02-01,Electronics,1283,244,False
WH-01,2024-02-01,Apparel,4530,879,False
WH-01,2024-02-01,Home Goods,2368,434,False
WH-01,2024-02-01,Industrial Parts,2245,433,False
WH-01,2024-02-01,Perishables,2818,530,False
WH-02,2024-02-01,Electronics,5442,1021,False
WH-02,2024-02-01,Apparel,6624,1221,False
WH-02,2024-02-01,Home Goods,5243,951,False
WH-02,2024-02-01,Industrial Parts,3796,697,False
WH-02,2024-02-01,Perishables,4418,871,False
WH-03,2024-02-01,Electronics,3544,646,False
WH-03,2024-02-01,Apparel,1365,271,False
WH-03,2024-02-01,Home Goods,1051,235,False
WH-03,2024-02-01,Industrial Parts,1693,337,False
WH-03,2024-02-01,Perishables,1950,366,False
WH-04,2024-02-01,Electronics,4620,845,False
WH-04,2024-02-01,Apparel,5943,1035,False
WH-04,2024-02-01,Home Goods,4016,780,False
WH-04,2024-02-01,Industrial Parts,6267,1191,False
WH-04,2024-02-01,Perishables,5239,955,False
WH-05,2024-02-01,Electronics,3087,575,False
WH-05,2024-02-01,Apparel,4769,889,False
WH-05,2024-02-01,Home Goods,5770,1053,False
WH-05,2024-02-01,Industrial Parts,5232,987,False
WH-05,2024-02-01,Perishables,750,161,False
WH-06,2024-02-01,Electronics,5318,1016,False
WH-06,2024-02-01,Apparel,4629,854,False
WH-06,2024-02-01,Home Goods,5558,1024,False
WH-06,2024-02-01,Industrial Parts,4698,911,False
WH-06,2024-02-01,Perishables,4288,798,False
WH-07,2024-02-01,Electronics,3894,737,False
WH-07,2024-02-01,Apparel,3840,697,False
WH-07,2024-02-01,Home Goods,4470,814,False
WH-07,2024-02-01,Industrial Parts,3102,591,False
WH-07,2024-02-01,Perishables,4925,898,False
WH-08,2024-02-01,Electronics,4665,901,False
WH-08,2024-02-01,Apparel,3015,604,False
WH-08,2024-02-01,Home Goods,1817,361,False
WH-08,2024-02-01,Industrial Parts,6272,1189,False
WH-08,2024-02-01,Perishables,4465,870,False
WH-09,2024-02-01,Electronics,1129,202,False
WH-09,2024-02-01,Apparel,3352,646,False
WH-09,2024-02-01,Home Goods,965,191,False
WH-09,2024-02-01,Industrial Parts,5603,1074,False
WH-09,2024-02-01,Perishables,4714,855,False
WH-10,2024-02-01,Electronics,5078,962,False
WH-10,2024-02-01,Apparel,2605,443,False
WH-10,2024-02-01,Home Goods,5399,1028,False
WH-10,2024-02-01,Industrial Parts,6135,1102,False
WH-10,2024-02-01,Perishables,3514,689,False
WH-11,2024-02-01,Electronics,2542,521,False
WH-11,2024-02-01,Apparel,2794,570,False
WH-11,2024-02-01,Home Goods,4813,916,False
WH-11,2024-02-01,Industrial Parts,5916,1141,False
WH-11,2024-02-01,Perishables,6326,1175,False
WH-12,2024-02-01,Electronics,5214,969,False
WH-12,2024-02-01,Apparel,6225,1103,False
WH-12,2024-02-01,Home Goods,5892,1114,False
WH-12,2024-02-01,Industrial Parts,4942,950,False
WH-12,2024-02-01,Perishables,3406,676,False
WH-01,2024-03-01,Electronics,1815,346,False
WH-01,2024-03-01,Apparel,2698,602,False
WH-01,2024-03-01,Home Goods,4979,1107,False
WH-01,2024-03-01,Industrial Parts,1275,305,False
WH-01,2024-03-01,Perishables,960,194,False
WH-02,2024-03-01,Electronics,4637,1061,False
WH-02,2024-03-01,Apparel,2453,526,False
WH-02,2024-03-01,Home Goods,4624,1010,False
WH-02,2024-03-01,Industrial Parts,1821,367,False
WH-02,2024-03-01,Perishables,5441,1225,False
WH-03,2024-03-01,Electronics,4516,1037,False
WH-03,2024-03-01,Apparel,936,283,False
WH-03,2024-03-01,Home Goods,3868,844,False
WH-03,2024-03-01,Industrial Parts,2349,515,False
WH-03,2024-03-01,Perishables,2401,587,False
WH-04,2024-03-01,Electronics,1424,353,False
WH-04,2024-03-01,Apparel,602,143,False
WH-04,2024-03-01,Home Goods,2093,445,False
WH-04,2024-03-01,Industrial Parts,4354,1020,False
WH-04,2024-03-01,Perishables,2133,449,False
WH-05,2024-03-01,Electronics,4528,1006,False
WH-05,2024-03-01,Apparel,2432,559,False
WH-05,2024-03-01,Home Goods,5523,1126,False
WH-05,2024-03-01,Industrial Parts,4947,1136,False
WH-05,2024-03-01,Perishables,3041,671,False
WH-06,2024-03-01,Electronics,2792,650,False
WH-06,2024-03-01,Apparel,1557,367,False
WH-06,2024-03-01,Home Goods,1757,389,False
WH-06,2024-03-01,Industrial Parts,1694,355,False
WH-06,2024-03-01,Perishables,3871,914,False
WH-07,2024-03-01,Electronics,3779,879,False
WH-07,2024-03-01,Apparel,2066,492,False
WH-07,2024-03-01,Home Goods,4958,1121,False
WH-07,2024-03-01,Industrial Parts,3680,809,False
WH-07,2024-03-01,Perishables,942,260,False
WH-08,2024-03-01,Electronics,3026,694,False
WH-08,2024-03-01,Apparel,4863,1091,False
WH-08,2024-03-01,Home Goods,884,199,False
WH-08,2024-03-01,Industrial Parts,3349,775,False
WH-08,2024-03-01,Perishables,2794,629,False
WH-09,2024-03-01,Electronics,1516,340,False
WH-09,2024-03-01,Apparel,2389,567,False
WH-09,2024-03-01,Home Goods,848,197,False
WH-09,2024-03-01,Industrial Parts,2464,566,False
WH-09,2024-03-01,Perishables,4601,1115,False
WH-10,2024-03-01,Electronics,1624,351,False
WH-10,2024-03-01,Apparel,1987,484,False
WH-10,2024-03-01,Home Goods,4317,923,False
WH-10,2024-03-01,Industrial Parts,3520,704,False
WH-10,2024-03-01,Perishables,3623,844,False
WH-11,2024-03-01,Electronics,3452,781,False
WH-11,2024-03-01,Apparel,5088,1114,False
WH-11,2024-03-01,Home Goods,5011,1144,False
WH-11,2024-03-01,Industrial Parts,4699,949,False
WH-11,2024-03-01,Perishables,4075,873,False
WH-12,2024-03-01,Electronics,5163,1129,False
WH-12,2024-03-01,Apparel,1125,221,False
WH-12,2024-03-01,Home Goods,4079,893,False
WH-12,2024-03-01,Industrial Parts,2782,624,False
WH-12,2024-03-01,Perishables,4185,974,False
WH-01,2024-04-01,Electronics,5199,1245,False
WH-01,2024-04-01,Apparel,5374,1237,False
WH-01,2024-04-01,Home Goods,4125,910,False
WH-01,2024-04-01,Industrial Parts,1579,423,False
WH-01,2024-04-01,Perishables,3964,941,False
WH-02,2024-04-01,Electronics,2036,538,False
WH-02,2024-04-01,Apparel,613,167,False
WH-02,2024-04-01,Home Goods,4815,1142,False
WH-02,2024-04-01,Industrial Parts,3037,773,False
WH-02,2024-04-01,Perishables,2804,690,False
WH-03,2024-04-01,Electronics,3593,865,False
WH-03,2024-04-01,Apparel,989,266,False
WH-03,2024-04-01,Home Goods,1907,459,False
WH-03,2024-04-01,Industrial Parts,1762,452,False
WH-03,2024-04-01,Perishables,612,140,False
WH-04,2024-04-01,Electronics,5263,1202,False
WH-04,2024-04-01,Apparel,4965,1188,False
WH-04,2024-04-01,Home Goods,2736,666,False
WH-04,2024-04-01,Industrial Parts,2089,481,False
WH-04,2024-04-01,Perishables,4821,1119,False
WH-05,2024-04-01,Electronics,630,133,False
WH-05,2024-04-01,Apparel,717,175,False
WH-05,2024-04-01,Home Goods,2932,663,False
WH-05,2024-04-01,Industrial Parts,2004,494,False
WH-05,2024-04-01,Perishables,4729,1067,False
WH-06,2024-04-01,Electronics,2164,531,False
WH-06,2024-04-01,Apparel,4360,1033,False
WH-06,2024-04-01,Home Goods,3075,789,False
WH-06,2024-04-01,Industrial Parts,5120,1239,False
WH-06,2024-04-01,Perishables,1872,457,False
WH-07,2024-04-01,Electronics,3129,713,False
WH-07,2024-04-01,Apparel,2464,580,False
WH-07,2024-04-01,Home Goods,711,178,False
WH-07,2024-04-01,Industrial Parts,4954,1120,False
WH-07,2024-04-01,Perishables,2285,544,False
WH-08,2024-04-01,Electronics,2843,667,False
WH-08,2024-04-01,Apparel,5321,1236,False
WH-08,2024-04-01,Home Goods,2156,489,False
WH-08,2024-04-01,Industrial Parts,3497,836,False
WH-08,2024-04-01,Perishables,2153,471,False
WH-09,2024-04-01,Electronics,2145,527,False
WH-09,2024-04-01,Apparel,2190,499,False
WH-09,2024-04-01,Home Goods,818,184,False
WH-09,2024-04-01,Industrial Parts,2533,552,False
WH-09,2024-04-01,Perishables,1161,279,False
WH-10,2024-04-01,Electronics,738,225,False
WH-10,2024-04-01,Apparel,1431,360,False
WH-10,2024-04-01,Home Goods,1389,344,False
WH-10,2024-04-01,Industrial Parts,1352,285,False
WH-10,2024-04-01,Perishables,947,191,False
WH-11,2024-04-01,Electronics,1313,266,False
WH-11,2024-04-01,Apparel,2898,718,False
WH-11,2024-04-01,Home Goods,1373,259,False
WH-11,2024-04-01,Industrial Parts,2082,490,False
WH-11,2024-04-01,Perishables,1680,408,False
WH-12,2024-04-01,Electronics,2206,504,False
WH-12,2024-04-01,Apparel,2817,651,False
WH-12,2024-04-01,Home Goods,3642,845,False
WH-12,2024-04-01,Industrial Parts,2131,477,False
WH-12,2024-04-01,Perishables,4013,977,False
WH-01,2024-05-01,Electronics,3495,923,False
WH-01,2024-05-01,Apparel,4630,1173,False
WH-01,2024-05-01,Home Goods,4283,1129,False
WH-01,2024-05-01,Industrial Parts,2040,581,False
WH-01,2024-05-01,Perishables,802,184,False
WH-02,2024-05-01,Electronics,2741,674,False
WH-02,2024-05-01,Apparel,3660,968,False
WH-02,2024-05-01,Home Goods,4165,994,False
WH-02,2024-05-01,Industrial Parts,2155,549,False
WH-02,2024-05-01,Perishables,2540,627,False
WH-03,2024-05-01,Electronics,3795,955,False
WH-03,2024-05-01,Apparel,2468,620,False
WH-03,2024-05-01,Home Goods,3365,832,False
WH-03,2024-05-01,Industrial Parts,3829,940,False
WH-03,2024-05-01,Perishables,3338,841,False
WH-04,2024-05-01,Electronics,705,210,False
WH-04,2024-05-01,Apparel,5006,1189,False
WH-04,2024-05-01,Home Goods,2009,522,False
WH-04,2024-05-01,Industrial Parts,1921,511,False
WH-04,2024-05-01,Perishables,304,140,False
WH-05,2024-05-01,Electronics,1864,472,False
WH-05,2024-05-01,Apparel,1214,261,False
WH-05,2024-05-01,Home Goods,3704,906,False
WH-05,2024-05-01,Industrial Parts,3660,969,False
WH-05,2024-05-01,Perishables,4615,1195,False
WH-06,2024-05-01,Electronics,2840,678,False
WH-06,2024-05-01,Apparel,2129,568,False
WH-06,2024-05-01,Home Goods,2233,596,False
WH-06,2024-05-01,Industrial Parts,3800,989,False
WH-06,2024-05-01,Perishables,2451,615,False
WH-07,2024-05-01,Electronics,3409,878,False
WH-07,2024-05-01,Apparel,4378,1147,False
WH-07,2024-05-01,Home Goods,2188,629,False
WH-07,2024-05-01,Industrial Parts,3009,762,False
WH-07,2024-05-01,Perishables,3127,753,False
WH-08,2024-05-01,Electronics,546,165,False
WH-08,2024-05-01,Apparel,4919,1200,False
WH-08,2024-05-01,Home Goods,4588,1113,False
WH-08,2024-05-01,Industrial Parts,1795,462,False
WH-08,2024-05-01,Perishables,1709,392,False
WH-09,2024-05-01,Electronics,2554,662,False
WH-09,2024-05-01,Apparel,1641,383,False
WH-09,2024-05-01,Home Goods,738,164,False
WH-09,2024-05-01,Industrial Parts,4237,1068,False
WH-09,2024-05-01,Perishables,1984,516,False
WH-10,2024-05-01,Electronics,1268,281,False
WH-10,2024-05-01,Apparel,779,219,False
WH-10,2024-05-01,Home Goods,1283,280,False
WH-10,2024-05-01,Industrial Parts,3748,912,False
WH-10,2024-05-01,Perishables,2729,693,False
WH-11,2024-05-01,Electronics,3212,740,False
WH-11,2024-05-01,Apparel,1431,416,False
WH-11,2024-05-01,Home Goods,754,145,False
WH-11,2024-05-01,Industrial Parts,2582,638,False
WH-11,2024-05-01,Perishables,2555,635,False
WH-12,2024-05-01,Electronics,3827,973,False
WH-12,2024-05-01,Apparel,3367,815,False
WH-12,2024-05-01,Home Goods,616,184,False
WH-12,2024-05-01,Industrial Parts,3199,853,False
WH-12,2024-05-01,Perishables,3797,906,False
WH-01,2024-06-01,Electronics,4674,1134,False
WH-01,2024-06-01,Apparel,4033,969,False
WH-01,2024-06-01,Home Goods,2806,694,False
WH-01,2024-06-01,Industrial Parts,3439,839,False
WH-01,2024-06-01,Perishables,4526,1031,False
WH-02,2024-06-01,Electronics,3534,927,False
WH-02,2024-06-01,Apparel,1975,495,False
WH-02,2024-06-01,Home Goods,2933,750,False
WH-02,2024-06-01,Industrial Parts,3779,946,False
WH-02,2024-06-01,Perishables,885,240,False
WH-03,2024-06-01,Electronics,2446,573,False
WH-03,2024-06-01,Apparel,3450,900,False
WH-03,2024-06-01,Home Goods,4633,1125,False
WH-03,2024-06-01,Industrial Parts,1966,415,False
WH-03,2024-06-01,Perishables,1111,293,False
WH-04,2024-06-01,Electronics,3720,1011,False
WH-04,2024-06-01,Apparel,2100,489,False
WH-04,2024-06-01,Home Goods,4062,1015,False
WH-04,2024-06-01,Industrial Parts,1320,308,False
WH-04,2024-06-01,Perishables,962,287,False
WH-05,2024-06-01,Electronics,3986,1081,False
WH-05,2024-06-01,Apparel,1452,391,False
WH-05,2024-06-01,Home Goods,3051,699,False
WH-05,2024-06-01,Industrial Parts,1732,423,False
WH-05,2024-06-01,Perishables,4841,1199,False
WH-06,2024-06-01,Electronics,2906,715,False
WH-06,2024-06-01,Apparel,1909,404,False
WH-06,2024-06-01,Home Goods,3520,835,False
WH-06,2024-06-01,Industrial Parts,1455,361,False
WH-06,2024-06-01,Perishables,4561,1122,False
WH-07,2024-06-01,Electronics,4074,967,False
WH-07,2024-06-01,Apparel,1050,239,False
WH-07,2024-06-01,Home Goods,3360,826,False
WH-07,2024-06-01,Industrial Parts,2935,761,False
WH-07,2024-06-01,Perishables,783,140,False
WH-08,2024-06-01,Electronics,3793,960,False
WH-08,2024-06-01,Apparel,4227,995,False
WH-08,2024-06-01,Home Goods,4491,1155,False
WH-08,2024-06-01,Industrial Parts,2959,719,False
WH-08,2024-06-01,Perishables,4338,1093,False
WH-09,2024-06-01,Electronics,471,142,False
WH-09,2024-06-01,Apparel,1890,491,False
WH-09,2024-06-01,Home Goods,2187,487,False
WH-09,2024-06-01,Industrial Parts,4213,1022,False
WH-09,2024-06-01,Perishables,1981,483,False
WH-10,2024-06-01,Electronics,679,214,False
WH-10,2024-06-01,Apparel,3219,821,False
WH-10,2024-06-01,Home Goods,1759,446,False
WH-10,2024-06-01,Industrial Parts,3278,806,False
WH-10,2024-06-01,Perishables,2105,606,False
WH-11,2024-06-01,Electronics,1960,515,False
WH-11,2024-06-01,Apparel,3114,775,False
WH-11,2024-06-01,Home Goods,2493,642,False
WH-11,2024-06-01,Industrial Parts,4111,1069,False
WH-11,2024-06-01,Perishables,1266,378,False
WH-12,2024-06-01,Electronics,3475,832,False
WH-12,2024-06-01,Apparel,4356,1050,False
WH-12,2024-06-01,Home Goods,1845,477,False
WH-12,2024-06-01,Industrial Parts,4297,1060,False
WH-12,2024-06-01,Perishables,2667,652,False
WH-01,2024-07-01,Electronics,5149,1233,False
WH-01,2024-07-01,Apparel,3532,849,False
WH-01,2024-07-01,Home Goods,3020,720,False
WH-01,2024-07-01,Industrial Parts,1755,424,False
WH-01,2024-07-01,Perishables,4525,1006,False
WH-02,2024-07-01,Electronics,3804,945,False
WH-02,2024-07-01,Apparel,2351,569,False
WH-02,2024-07-01,Home Goods,4232,1011,False
WH-02,2024-07-01,Industrial Parts,1223,269,False
WH-02,2024-07-01,Perishables,702,224,False
WH-03,2024-07-01,Electronics,4715,1059,False
WH-03,2024-07-01,Apparel,4049,973,False
WH-03,2024-07-01,Home Goods,5222,1210,False
WH-03,2024-07-01,Industrial Parts,2896,666,False
WH-03,2024-07-01,Perishables,3156,712,False
WH-04,2024-07-01,Electronics,3838,909,False
WH-04,2024-07-01,Apparel,3948,942,False
WH-04,2024-07-01,Home Goods,629,168,False
WH-04,2024-07-01,Industrial Parts,2982,727,False
WH-04,2024-07-01,Perishables,2800,662,False
WH-05,2024-07-01,Electronics,4321,1042,False
WH-05,2024-07-01,Apparel,1907,436,False
WH-05,2024-07-01,Home Goods,2082,462,False
WH-05,2024-07-01,Industrial Parts,688,149,False
WH-05,2024-07-01,Perishables,2998,710,False
WH-06,2024-07-01,Electronics,3620,879,False
WH-06,2024-07-01,Apparel,2421,579,False
WH-06,2024-07-01,Home Goods,3981,951,False
WH-06,2024-07-01,Industrial Parts,4330,968,False
WH-06,2024-07-01,Perishables,693,211,False
WH-07,2024-07-01,Electronics,3518,854,False
WH-07,2024-07-01,Apparel,4044,954,False
WH-07,2024-07-01,Home Goods,1283,408,False
WH-07,2024-07-01,Industrial Parts,1325,342,False
WH-07,2024-07-01,Perishables,4911,1210,False
WH-08,2024-07-01,Electronics,3869,979,False
WH-08,2024-07-01,Apparel,3844,925,False
WH-08,2024-07-01,Home Goods,1953,459,False
WH-08,2024-07-01,Industrial Parts,3055,689,False
WH-08,2024-07-01,Perishables,1347,324,False
